분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,○,"(무기질탄성, 비노출, RA-5, 옥상)","SL543-복합방수 바닥 (무기질탄성, 비노출, RA-5, 옥상)",AHL102130000,,E25,
,,,,,,○,"(무기질탄성, 비노출, GA-3, 지하)","SL543-복합방수 바닥 (무기질탄성, 비노출, GA-3, 지하)",AHL103100000,,E25,
,,,,,,○,"(무기질탄성, 노출, RA-4, 발코니)","SL543-복합방수 바닥 (무기질탄성, 노출, RA-4, 발코니)",AHL102140000,,E25,
,,,,,,○,"(무기질탄성, 노출, RA-6, 옥상)","SL543-복합방수 바닥 (무기질탄성, 노출, RA-6, 옥상)",AHL102150000,,E25,
,,,,,,○,"(무기질탄성, GR, 물탱크 PIT)","SL543-복합방수 바닥 (무기질탄성, GR, 물탱크 PIT)",AHL103110000,,E25,
,,,,,,○,"(무기질탄성, GRG, 정화조)","SL543-복합방수 바닥 (무기질탄성, GRG, 정화조)",AHL103120000,,E25,
,,544.0-에폭시 방수,SL544,SL544-에폭시방수 바닥,3(4),○,,SL544-에폭시방수 바닥 ,AHI310,,E25,
,,,,,,○,"(내부, 3회)","SL544-에폭시방수 바닥 (내부, 3회)",AHI310100000,,E25,
,,,,,,○,(에폭시라이닝) 2mm,SL544-에폭시방수 바닥 (에폭시라이닝) 2mm,AHI310200000,,E25,
,,,,,,○,"(탈에폭시, 내부, 3회)","SL544-에폭시방수 바닥 (탈에폭시, 내부, 3회)",AHI310300000,,E25,
,,545.0-벤토나이트,SL545,SL545-벤토나이트방수 바닥,5(4),○,,SL545-벤토나이트방수 바닥 ,,AHS0,E25,
,,,,,,○,(시트),SL545-벤토나이트방수 바닥 (시트),AHS010200000,,E25,
,,,,,,○,(매트),SL545-벤토나이트방수 바닥 (매트),AHS020200000,,E25,
,,546.0-방습필름,SL546,SL546-방습필름 바닥,1(4),○,,SL546-방습필름 바닥 ,AHK110000000,,E25,
,,,,,,○,(0.01mm 1겹),SL546-방습필름 바닥 (0.01mm 1겹),AHK110100000,,E25,
,,,,,,○,(0.01mm 2겹),SL546-방습필름 바닥 (0.01mm 2겹),AHK110110000,,E25,
,,,,,,○,(0.02mm 1겹),SL546-방습필름 바닥 (0.02mm 1겹),AHK110120000,,E25,
,,,,,,○,(0.02mm 2겹),SL546-방습필름 바닥 (0.02mm 2겹),AHK110130000,,E25,
,,,,,,○,(0.03mm 1겹),SL546-방습필름 바닥 (0.03mm 1겹),AHK110210000,,E25,
,,,,,,○,(0.03mm 2겹),SL546-방습필름 바닥 (0.03mm 2겹),AHK110220000,,E25,
,,,,,,○,(0.04mm 1겹),SL546-방습필름 바닥 (0.04mm 1겹),AHK110221000,,E25,
,,,,,,○,(0.04mm 2겹),SL546-방습필름 바닥 (0.04mm 2겹),AHK110230000,,E25,
,,,,,,○,(0.05mm 1겹),SL546-방습필름 바닥 (0.05mm 1겹),AHK110510000,,E25,
,,,,,,○,(0.05mm 2겹),SL546-방습필름 바닥 (0.05mm 2겹),AHK110520000,,E25,
,,,,,,○,(0.06mm 1겹),SL546-방습필름 바닥 (0.06mm 1겹),AHK110300000,,E25,
,,,,,,○,(0.06mm 2겹),SL546-방습필름 바닥 (0.06mm 2겹),AHK110310000,,E25,
,,,,,,○,(0.08mm 1겹),SL546-방습필름 바닥 (0.08mm 1겹),AHK110400000,,E25,
,,,,,,○,(0.08mm 2겹),SL546-방습필름 바닥 (0.08mm 2겹),AHK110410000,,E25,
,,,,,,○,(0.1mm 1겹),SL546-방습필름 바닥 (0.1mm 1겹),AHK110500000,,E25,
,,,,,,○,(0.1mm 2겹),SL546-방습필름 바닥 (0.1mm 2겹),AHK110501000,,E25,
,,,,,,○,(0.2mm 1겹),SL546-방습필름 바닥 (0.2mm 1겹),AHK110600000,,E25,
,,,,,,○,(0.2mm 2겹),SL546-방습필름 바닥 (0.2mm 2겹),AHK110610000,,E25,
,,,,,,○,(0.3mm 1겹),SL546-방습필름 바닥 (0.3mm 1겹),AHK110700000,,E25,
,,,,,,○,(0.3mm 2겹),SL546-방습필름 바닥 (0.3mm 2겹),AHK110710000,,E25,
,,547.0-폴리에틸렌 필름,SL547,SL547-폴리에틸렌 필름 바닥,,○,,SL547-폴리에틸렌 필름 바닥 ,,AHK110A,E25,
,,,,,,○,0.08mm,SL547-폴리에틸렌 필름 바닥 0.08mm,,AHK110B,E25,
,,,,,,○,0.08mm 2겹,SL547-폴리에틸렌 필름 바닥 0.08mm 2겹,,AHK110D,E25,
,,549.0-알칼리방지용방수,SL549,SL549-알칼리방지용방수 바닥,1,○,,SL549-알칼리방지용방수 바닥 ,,AHK110C,E25,
,550.0-시멘트 모르타르,,SL550,SL550-시멘트모르타르 바닥,24,○,,SL550-시멘트모르타르 바닥 ,AGG30,,E25,
,,551.0-바닥 미장,SL551,SL551-시멘트모르타르 미장 바닥,,○,,SL551-시멘트모르타르 미장 바닥 ,AGG30,,E25,
,,,,,,○,"셀프레벨링 (사무실, 실험실 등) 7mm","SL551-시멘트모르타르 미장 바닥 셀프레벨링 (사무실, 실험실 등) 7mm",AGG304101000,,E25,
,,,,,,○,셀프레벨링 (쇠흙손 후 수평을 요하는 곳) 5mm,SL551-시멘트모르타르 미장 바닥 셀프레벨링 (쇠흙손 후 수평을 요하는 곳) 5mm,AGG304100000,,E25,
,,,,,,○,셀프레벨링 (정밀수평을 요하는 곳) 7mm,SL551-시멘트모르타르 미장 바닥 셀프레벨링 (정밀수평을 요하는 곳) 7mm,AGG304102000,,E25,
,,,,,,○,"셀프레벨링 (주차장, 창고, 강도를 요하는 곳) 5mm","SL551-시멘트모르타르 미장 바닥 셀프레벨링 (주차장, 창고, 강도를 요하는 곳) 5mm",AGG304200000,,E25,
,,,,,,○,"셀프레벨링 (공장, 기계실, 스포츠센터) 10mm","SL551-시멘트모르타르 미장 바닥 셀프레벨링 (공장, 기계실, 스포츠센터) 10mm",AGG304201000,,E25,
,,,,,,○,7mm,SL551-시멘트모르타르 미장 바닥 7mm,AGA132100000,,E25,
,,,,,,○,8mm,SL551-시멘트모르타르 미장 바닥 8mm,AGA132200000,,E25,
,,,,,,○,9mm,SL551-시멘트모르타르 미장 바닥 9mm,AGA132300000,,E25,
,,,,,,○,10mm,SL551-시멘트모르타르 미장 바닥 10mm,AGA132400000,,E25,
,,,,,,○,11mm,SL551-시멘트모르타르 미장 바닥 11mm,AGA132500000,,E25,
,,,,,,○,12mm,SL551-시멘트모르타르 미장 바닥 12mm,AGA133100000,,E25,
,,,,,,○,13mm,SL551-시멘트모르타르 미장 바닥 13mm,AGA133200000,,E25,
,,,,,,○,14mm,SL551-시멘트모르타르 미장 바닥 14mm,AGA133300000,,E25,
,,,,,,○,15mm,SL551-시멘트모르타르 미장 바닥 15mm,AGA133400000,,E25,
,,,,,,○,(줄눈유) 15mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 15mm,AGA133410000,,E25,
,,,,,,○,16mm,SL551-시멘트모르타르 미장 바닥 16mm,AGA133500000,,E25,
,,,,,,○,17mm,SL551-시멘트모르타르 미장 바닥 17mm,AGA133600000,,E25,
,,,,,,○,18mm,SL551-시멘트모르타르 미장 바닥 18mm,AGA133700000,,E25,
,,,,,,○,(줄눈유) 18mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 18mm,AGA133710000,,E25,
,,,,,,○,19mm,SL551-시멘트모르타르 미장 바닥 19mm,AGA134101000,,E25,
,,,,,,○,20mm,SL551-시멘트모르타르 미장 바닥 20mm,AGA134102000,,E25,
,,,,,,○,(줄눈유) 20mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 20mm,AGA134103000,,E25,
,,,,,,○,21mm,SL551-시멘트모르타르 미장 바닥 21mm,AGA134104000,,E25,
,,,,,,○,22mm,SL551-시멘트모르타르 미장 바닥 22mm,AGA134105000,,E25,
,,,,,,○,23mm,SL551-시멘트모르타르 미장 바닥 23mm,AGA134106000,,E25,
,,,,,,○,(줄눈유) 24mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 24mm,AGA134111000,,E25,
,,,,,,○,(레미탈) 24mm,SL551-시멘트모르타르 미장 바닥 (레미탈) 24mm,AGA134650000,,E25,
,,,,,,○,25mm,SL551-시멘트모르타르 미장 바닥 25mm,AGA135101000,,E25,
,,,,,,○,26mm,SL551-시멘트모르타르 미장 바닥 26mm,AGA135102000,,E25,
,,,,,,○,27mm,SL551-시멘트모르타르 미장 바닥 27mm,,AGA135104000,E25,
,,,,,,○,(레미탈) 27mm,SL551-시멘트모르타르 미장 바닥 (레미탈) 27mm,AGA135104000,,E25,
,,,,,,○,(줄눈유) 27mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 27mm,AGA135104100,,E25,
,,,,,,○,28mm,SL551-시멘트모르타르 미장 바닥 28mm,AGA135105000,,E25,
,,,,,,○,29mm,SL551-시멘트모르타르 미장 바닥 29mm,AGA135106000,,E25,
,,,,,,○,(줄눈유) 30mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 30mm,AGA135131000,,E25,
,,,,,,○,31mm,SL551-시멘트모르타르 미장 바닥 31mm,AGA136000000,,E25,
,,,,,,○,32mm,SL551-시멘트모르타르 미장 바닥 32mm,AGA136100000,,E25,
,,,,,,○,33mm,SL551-시멘트모르타르 미장 바닥 33mm,AGA136200000,,E25,
,,,,,,○,34mm,SL551-시멘트모르타르 미장 바닥 34mm,AGA136300000,,E25,
,,,,,,○,35mm,SL551-시멘트모르타르 미장 바닥 35mm,AGA136400000,,E25,
,,,,,,○,36mm,SL551-시멘트모르타르 미장 바닥 36mm,AGA136500000,,E25,
,,,,,,○,37mm,SL551-시멘트모르타르 미장 바닥 37mm,AGA136600000,,E25,
,,,,,,○,38mm,SL551-시멘트모르타르 미장 바닥 38mm,AGA136700000,,E25,
,,,,,,○,39mm,SL551-시멘트모르타르 미장 바닥 39mm,AGA136800000,,E25,
,,,,,,○,40mm,SL551-시멘트모르타르 미장 바닥 40mm,AGA136900000,,E25,
,,,,,,○,(줄눈유) 40mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 40mm,AGA136910000,,E25,
,,,,,,○,41mm,SL551-시멘트모르타르 미장 바닥 41mm,AGA137000000,,E25,
,,,,,,○,42mm,SL551-시멘트모르타르 미장 바닥 42mm,AGA137100000,,E25,
,,,,,,○,43mm,SL551-시멘트모르타르 미장 바닥 43mm,AGA137200000,,E25,
,,,,,,○,44mm,SL551-시멘트모르타르 미장 바닥 44mm,AGA137300000,,E25,
,,,,,,○,45mm,SL551-시멘트모르타르 미장 바닥 45mm,AGA137400000,,E25,
,,,,,,○,46mm,SL551-시멘트모르타르 미장 바닥 46mm,AGA137500000,,E25,
,,,,,,○,47mm,SL551-시멘트모르타르 미장 바닥 47mm,AGA137600000,,E25,
,,,,,,○,48mm,SL551-시멘트모르타르 미장 바닥 48mm,AGA137700000,,E25,
,,,,,,○,49mm,SL551-시멘트모르타르 미장 바닥 49mm,AGA137800000,,E25,
,,,,,,○,50mm,SL551-시멘트모르타르 미장 바닥 50mm,AGA137900000,,E25,
,,,,,,○,(줄눈유) 50mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 50mm,AGA137901000,,E25,
,,,,,,○,54mm,SL551-시멘트모르타르 미장 바닥 54mm,AGA138010000,,E25,
,,,,,,○,57mm,SL551-시멘트모르타르 미장 바닥 57mm,AGA138100000,,E25,
,,,,,,○,60mm,SL551-시멘트모르타르 미장 바닥 60mm,AGA138200000,,E25,
,,,,,,○,(줄눈유) 60mm,SL551-시멘트모르타르 미장 바닥 (줄눈유) 60mm,AGA138210000,,E25,
,,,,,,○,70mm 이하,SL551-시멘트모르타르 미장 바닥 70mm 이하,AGA138300000,,E25,
,,,,,,○,70mm,SL551-시멘트모르타르 미장 바닥 70mm,AGA138310000,,E25,
,,,,,,○,75mm,SL551-시멘트모르타르 미장 바닥 75mm,,AGA138400000,E25,
,,,,,,○,80mm 이하,SL551-시멘트모르타르 미장 바닥 80mm 이하,AGA138400000,,E25,
,,,,,,○,80mm,SL551-시멘트모르타르 미장 바닥 80mm,AGA138410000,,E25,
,,,,,,○,90mm 이하,SL551-시멘트모르타르 미장 바닥 90mm 이하,AGA138500000,,E25,
,,,,,,○,100mm 이하,SL551-시멘트모르타르 미장 바닥 100mm 이하,AGA138600000,,E25,
,,,,,,○,150mm 이하,SL551-시멘트모르타르 미장 바닥 150mm 이하,AGA138700000,,E25,
,,,,,,○,200mm 이하,SL551-시멘트모르타르 미장 바닥 200mm 이하,AGA138800000,,E25,
,,,,,,○,250mm 이상,SL551-시멘트모르타르 미장 바닥 250mm 이상,AGA138810000,,E25,
,,,,,,○,(타설),SL551-시멘트모르타르 미장 바닥 (타설),AGA411000000,,E25,
,,,,,,○,"(기계타설, 1대3, 10HP, 바름별도)","SL551-시멘트모르타르 미장 바닥 (기계타설, 1대3, 10HP, 바름별도)",AGA412000000,,E25,
,,,,,,○,"(기계타설, 1대4, 5HP, 바름별도)","SL551-시멘트모르타르 미장 바닥 (기계타설, 1대4, 5HP, 바름별도)",AGA413000000,,E25,
,,,,,,○,"(기계타설, 1대4, 10HP, 바름별도)","SL551-시멘트모르타르 미장 바닥 (기계타설, 1대4, 10HP, 바름별도)",AGA414000000,,E25,
,,,,,,○,"(기계타설, 1대5, 5HP, 바름별도)","SL551-시멘트모르타르 미장 바닥 (기계타설, 1대5, 5HP, 바름별도)",AGA415000000,,E25,
,,,,,,○,"(기계타설, 1대5, 10HP, 바름별도)","SL551-시멘트모르타르 미장 바닥 (기계타설, 1대5, 10HP, 바름별도)",AGA416000000,,E25,
,,,,,,○,"(기계바름, 기계마감)","SL551-시멘트모르타르 미장 바닥 (기계바름, 기계마감)",AGA420100000,,E25,
,,,,,,○,"(기계바름, 인력마감, 구배가 있는 경우)","SL551-시멘트모르타르 미장 바닥 (기계바름, 인력마감, 구배가 있는 경우)",AGA420200000,,E25,
,,,,,,○,"(기계바름, 인력마감, 구배가 없는 경우)","SL551-시멘트모르타르 미장 바닥 (기계바름, 인력마감, 구배가 없는 경우)",AGA420300000,,E25,
,,,,,,○,"(기계바름, 1대3, 타설포함-5HP) 24mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대3, 타설포함-5HP) 24mm",AGA431100000,,E25,
,,,,,,○,"(기계바름, 1대3, 타설포함-10HP) 24mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대3, 타설포함-10HP) 24mm",AGA431200000,,E25,
,,,,,,○,"(기계바름, 1대3, 타설포함-5HP) 30mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대3, 타설포함-5HP) 30mm",AGA431300000,,E25,
,,,,,,○,"(기계바름, 1대3, 타설포함-10HP) 30mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대3, 타설포함-10HP) 30mm",AGA431400000,,E25,
,,,,,,○,"(기계바름, 1대3, 타설포함-5HP) 50mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대3, 타설포함-5HP) 50mm",AGA431500000,,E25,
,,,,,,○,"(기계바름, 1대3, 타설포함-10HP) 50mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대3, 타설포함-10HP) 50mm",AGA431600000,,E25,
,,,,,,○,"(기계바름, 1대3, 타설포함-10HP) 60mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대3, 타설포함-10HP) 60mm",AGA431700000,,E25,
,,,,,,○,"(기계바름, 1대4, 타설포함-5HP) 24mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대4, 타설포함-5HP) 24mm",AGA432100000,,E25,
,,,,,,○,"(기계바름, 1대4, 타설포함-10HP) 24mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대4, 타설포함-10HP) 24mm",AGA432200000,,E25,
,,,,,,○,"(기계바름, 1대4, 타설포함-5HP) 30mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대4, 타설포함-5HP) 30mm",AGA432300000,,E25,
,,,,,,○,"(기계바름, 1대4, 타설포함-10HP) 30mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대4, 타설포함-10HP) 30mm",AGA432400000,,E25,
,,,,,,○,"(기계바름, 1대4, 타설포함-5HP) 50mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대4, 타설포함-5HP) 50mm",AGA432500000,,E25,
,,,,,,○,"(기계바름, 1대4, 타설포함-10HP) 50mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대4, 타설포함-10HP) 50mm",AGA432600000,,E25,
,,,,,,○,"(기계바름, 1대5, 타설포함-5HP) 24mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대5, 타설포함-5HP) 24mm",AGA433100000,,E25,
,,,,,,○,"(기계바름, 1대5, 타설포함-10HP) 24mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대5, 타설포함-10HP) 24mm",AGA433200000,,E25,
,,,,,,○,"(기계바름, 1대5, 타설포함-5HP) 30mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대5, 타설포함-5HP) 30mm",AGA433300000,,E25,
,,,,,,○,"(기계바름, 1대5, 타설포함-10HP) 30mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대5, 타설포함-10HP) 30mm",AGA433400000,,E25,
,,,,,,○,"(기계바름, 1대5, 타설포함-5HP) 50mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대5, 타설포함-5HP) 50mm",AGA433500000,,E25,
,,,,,,○,"(기계바름, 1대5, 타설포함-10HP) 50mm","SL551-시멘트모르타르 미장 바닥 (기계바름, 1대5, 타설포함-10HP) 50mm",AGA433600000,,E25,
,,552.0-바탕고르기,SL552,SL552-바탕고르기(시멘트모르타르) 바닥,,○,,SL552-바탕고르기(시멘트모르타르) 바닥 ,AGA310,,E25,
,,,,,,○,12mm,SL552-바탕고르기(시멘트모르타르) 바닥 12mm,AGA310100000,,E25,
,,,,,,○,15mm,SL552-바탕고르기(시멘트모르타르) 바닥 15mm,AGA310200000,,E25,
,,,,,,○,17mm,SL552-바탕고르기(시멘트모르타르) 바닥 17mm,,AGA310300000,E25,
,,,,,,○,18mm,SL552-바탕고르기(시멘트모르타르) 바닥 18mm,AGA310300000,,E25,
,,,,,,○,20mm,SL552-바탕고르기(시멘트모르타르) 바닥 20mm,AGA310400000,,E25,
,,,,,,○,22mm,SL552-바탕고르기(시멘트모르타르) 바닥 22mm,,AGA310500000,E25,
,,,,,,○,24mm,SL552-바탕고르기(시멘트모르타르) 바닥 24mm,AGA310500000,,E25,
,,,,,,○,25mm,SL552-바탕고르기(시멘트모르타르) 바닥 25mm,,AGA310500000,E25,
,,,,,,○,27mm,SL552-바탕고르기(시멘트모르타르) 바닥 27mm,,AGA310500000,E25,
,,,,,,○,28mm,SL552-바탕고르기(시멘트모르타르) 바닥 28mm,,AGA310500000,E25,
,,,,,,○,30mm,SL552-바탕고르기(시멘트모르타르) 바닥 30mm,,AGA310500000,E25,
,,,,,,○,34mm,SL552-바탕고르기(시멘트모르타르) 바닥 34mm,,AGA310500000,E25,
,,,,,,○,38mm,SL552-바탕고르기(시멘트모르타르) 바닥 38mm,,AGA310500000,E25,
,,553.0-보호모르타르,SL553,SL553-보호모르타르 바닥,,○,,SL553-보호모르타르 바닥 ,AHJ11,,E25,
,,,,,,○,(콘크리트면) 15mm,SL553-보호모르타르 바닥 (콘크리트면) 15mm,AHJ112100000,,E25,
,,,,,,○,10mm,SL553-보호모르타르 바닥 10mm,,AHJ111101000,E25,
,,,,,,○,16mm,SL553-보호모르타르 바닥 16mm,AHJ111101000,,E25,
,,,,,,○,17mm,SL553-보호모르타르 바닥 17mm,AHJ111102000,,E25,
,,,,,,○,18mm,SL553-보호모르타르 바닥 18mm,AHJ111103000,,E25,
,,,,,,○,19mm,SL553-보호모르타르 바닥 19mm,AHJ111104000,,E25,
,,,,,,○,20mm,SL553-보호모르타르 바닥 20mm,AHJ111201000,,E25,
,,,,,,○,21mm,SL553-보호모르타르 바닥 21mm,AHJ111202000,,E25,
,,,,,,○,22mm,SL553-보호모르타르 바닥 22mm,AHJ111203000,,E25,
,,,,,,○,23mm,SL553-보호모르타르 바닥 23mm,AHJ111204000,,E25,
,,,,,,○,(콘크리트면) 24mm,SL553-보호모르타르 바닥 (콘크리트면) 24mm,AHJ112300000,,E25,
,,,,,,○,25mm,SL553-보호모르타르 바닥 25mm,AHJ112102000,,E25,
,,,,,,○,27mm,SL553-보호모르타르 바닥 27mm,AHJ112101000,,E25,
,,,,,,○,(콘크리트면) 30mm,SL553-보호모르타르 바닥 (콘크리트면) 30mm,AHJ112400000,,E25,
,,,,,,○,40mm,SL553-보호모르타르 바닥 40mm,AHJ112130000,,E25,
,,,,,,○,47mm,SL553-보호모르타르 바닥 47mm,,AHJ113100000,E25,
,,,,,,○,60mm,SL553-보호모르타르 바닥 60mm,AHJ113100000,,E25,
,,,,,,○,70mm,SL553-보호모르타르 바닥 70mm,AHJ113200000,,E25,
,,,,,,○,80mm,SL553-보호모르타르 바닥 80mm,AHJ113300000,,E25,
,,554.0-면정리,SL554,SL554-기계갈기 바닥,,○,,SL554-기계갈기 바닥 ,AGA442,,E25,
,,,,,,○,"(초벌, 모르타르면)","SL554-기계갈기 바닥 (초벌, 모르타르면)",AGA442100000,,E25,
,,,,,0.8,○,"(마감, 모르타르면)","SL554-기계갈기 바닥 (마감, 모르타르면)",AGA442200000,,E25,
,,,,,,○,"(초벌, 콘크리트면)","SL554-기계갈기 바닥 (초벌, 콘크리트면)",AGA442300000,,E25,
,,,,,,○,"(마감, 콘크리트면)","SL554-기계갈기 바닥 (마감, 콘크리트면)",AGA442400000,,E25,
,,555.0-쇠흙손 마감,SL555,SL555-쇠흙손마감 바닥,,○,,SL555-쇠흙손마감 바닥 ,AGA44,,E25,
,,,,,1,○,(콘크리트면),SL555-쇠흙손마감 바닥 (콘크리트면),AGA441100000,,E25,
,,,,,,○,(요철면) ,SL555-쇠흙손마감 바닥 (요철면) ,,AGA441300000,E25,
,,,,,,○,(방수면),SL555-쇠흙손마감 바닥 (방수면),AGA441300000,,E25,
,,,,,,○,(기타면),SL555-쇠흙손마감 바닥 (기타면),AGA441400000,,E25,
,,556.0-하드너 마감,SL556,SL556-하드너마감 바닥,,○,,SL556-하드너마감 바닥 ,AGG301,,E25,
,,,,,1,○,(콘크리트타설 동시),SL556-하드너마감 바닥 (콘크리트타설 동시),AGG301400000,,E25,
,,,,,,○,"(BR, 콘크리트타설 동시)","SL556-하드너마감 바닥 (BR, 콘크리트타설 동시)",AGG301000000,,E25,
,,,,,,○,"(CR, 콘크리트타설 동시)","SL556-하드너마감 바닥 (CR, 콘크리트타설 동시)",AGG301100000,,E25,
,,,,,,○,"(GR, 콘크리트타설 동시)","SL556-하드너마감 바닥 (GR, 콘크리트타설 동시)",AGG301200000,,E25,
,,,,,,○,"(BR, GR, 콘크리트타설 동시)","SL556-하드너마감 바닥 (BR, GR, 콘크리트타설 동시)",AGG301300000,,E25,
,,,,,,○,"(BR, 모르타르 마감)","SL556-하드너마감 바닥 (BR, 모르타르 마감)",AGG302000000,,E25,
,,,,,,○,(모르타르 마감),SL556-하드너마감 바닥 (모르타르 마감),AGG302400000,,E25,
,,,,,,○,"(CR, 모르타르 마감)","SL556-하드너마감 바닥 (CR, 모르타르 마감)",AGG302100000,,E25,
,,,,,,○,"(GR, 모르타르 마감)","SL556-하드너마감 바닥 (GR, 모르타르 마감)",AGG302200000,,E25,
,,,,,,○,"(BR, GR, 모르타르 마감)","SL556-하드너마감 바닥 (BR, GR, 모르타르 마감)",AGG302300000,,E25,
,,,,,,○,(미장동시),SL556-하드너마감 바닥 (미장동시),AGG302500000,,E25,
,,557.0-인조석 갈기,SL557,SL557-인조석기계갈기마감 바닥,,○,,SL557-인조석기계갈기마감 바닥 ,AGD211,,E25,
,,,,,,○,"(1대1.5, 3회) 9mm","SL557-인조석기계갈기마감 바닥 (1대1.5, 3회) 9mm",AGD211200000,,E25,
,,,,,,○,"(1대1.5, 3회, 색) 9mm","SL557-인조석기계갈기마감 바닥 (1대1.5, 3회, 색) 9mm",AGD211210000,,E25,
,,,,,,○,"(1대1.5, 4회) 9mm","SL557-인조석기계갈기마감 바닥 (1대1.5, 4회) 9mm",AGD211500000,,E25,
,,,,,,○,"(1대1.5, 4회, 색) 9mm","SL557-인조석기계갈기마감 바닥 (1대1.5, 4회, 색) 9mm",AGD211510000,,E25,
,,,,,,○,"(1대2, 3회) 9mm","SL557-인조석기계갈기마감 바닥 (1대2, 3회) 9mm",AGD211310000,,E25,
,,,,,,○,"(1대2, 3회, 색) 9mm","SL557-인조석기계갈기마감 바닥 (1대2, 3회, 색) 9mm",AGD211311000,,E25,
,,,,,,○,"(1대2, 4회) 9mm","SL557-인조석기계갈기마감 바닥 (1대2, 4회) 9mm",AGD211520000,,E25,
,,,,,,○,"(1대2, 4회, 색) 9mm","SL557-인조석기계갈기마감 바닥 (1대2, 4회, 색) 9mm",AGD211530000,,E25,
,,,,,,○,"(1대2, 6회) 9mm","SL557-인조석기계갈기마감 바닥 (1대2, 6회) 9mm",AGD211410000,,E25,
,,,,,,○,"(1대2.5, 3회) 15mm","SL557-인조석기계갈기마감 바닥 (1대2.5, 3회) 15mm",AGD211320000,,E25,
,,,,,,○,"(1대2.5, 3회, 색) 15mm","SL557-인조석기계갈기마감 바닥 (1대2.5, 3회, 색) 15mm",AGD211321000,,E25,
,,,,,,○,"(1대2.5, 4회) 15mm","SL557-인조석기계갈기마감 바닥 (1대2.5, 4회) 15mm",AGD211540000,,E25,
,,,,,,○,"(1대2.5, 4회, 색) 15mm","SL557-인조석기계갈기마감 바닥 (1대2.5, 4회, 색) 15mm",AGD211550000,,E25,
,,,,,,○,"(1대2.5, 6회) 15mm","SL557-인조석기계갈기마감 바닥 (1대2.5, 6회) 15mm",AGD211420000,,E25,
,,,,,,○,"(1대3, 3회) 15mm","SL557-인조석기계갈기마감 바닥 (1대3, 3회) 15mm",AGD211330000,,E25,
,,,,,,○,"(1대3, 3회, 색) 15mm","SL557-인조석기계갈기마감 바닥 (1대3, 3회, 색) 15mm",AGD211331000,,E25,
,,,,,,○,"(1대3, 4회) 15mm","SL557-인조석기계갈기마감 바닥 (1대3, 4회) 15mm",AGD211560000,,E25,
,,,,,,○,"(1대3, 4회, 색) 15mm","SL557-인조석기계갈기마감 바닥 (1대3, 4회, 색) 15mm",AGD211570000,,E25,
,,558.0-조면처리,SL558,SL558-조면처리 바닥,1,○,,SL558-조면처리 바닥 ,ADR13,,E25,
,,,,,,○,(요철),SL558-조면처리 바닥 (요철),,ADR13,E25,
,,,,,,○,(원형홈),SL558-조면처리 바닥 (원형홈),,ADR13,E25,
,560.0-단열 모르타르,,SL560,SL560-단열모르타르 바닥,10,○,,SL560-단열모르타르 바닥 ,AGB220,,E25,
,,561.0-단열 모르타르,SL561,SL561-단열모르타르 바닥,,○,,SL561-단열모르타르 바닥 ,AGB220,,E25,
,,,,,,○,(옥상및바닥) 20mm,SL561-단열모르타르 바닥 (옥상및바닥) 20mm,AGB220022000,,E25,
,,,,,,○,(옥상및바닥) 30mm,SL561-단열모르타르 바닥 (옥상및바닥) 30mm,AGB220023000,,E25,
,,,,,,○,(옥상및바닥) 40mm,SL561-단열모르타르 바닥 (옥상및바닥) 40mm,AGB220024000,,E25,
,,,,,,○,(옥상및바닥) 50mm,SL561-단열모르타르 바닥 (옥상및바닥) 50mm,AGB220025000,,E25,
