분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,FN611-삼각 조합소파,○,,650x650x400,FN611-삼각 조합소파 650x650x400,APA,,E81,
,,,,,,,FN611-레이아웃 조합소파 9인 ,○,,5150x1210x723,FN611-레이아웃 조합소파 9인  5150x1210x723,APA,,E81,
,,,,,,,FN611-레이아웃 조합소파 10인 ,○,,2800x1300x723,FN611-레이아웃 조합소파 10인  2800x1300x723,APA,,E81,
,,,,,,,FN611-레이아웃 조합소파 16인 ,○,,4577x3200x723,FN611-레이아웃 조합소파 16인  4577x3200x723,APA,,E81,
,,,,,,,FN611-레이아웃 조합소파 18인 ,○,,3195x3445x723,FN611-레이아웃 조합소파 18인  3195x3445x723,APA,,E81,
,,,,,,,,,,,,,,E81,
,,,업무용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,보관용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,장비,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
FN700,"산업, 제조용 가구 및 기기",,,,,,,,,,,,,E81,
,,,휴식용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,업무용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,보관용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,장비,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
FN800,"의료, 연구용 가구 및 기기",,,,,,,,,,,,,E81,
,,,휴식용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,820.0,업무용 가구,,,,,,,,,,,E81,
,,,,821.0,실험실테이블 선반,FN821,FN821-실험실테이블 선반,○,,1200x990x2000,FN821-실험실테이블 선반 1200x990x2000,APA11,,E81,
,,,,,,,,○,,1500x990x2000,FN821-실험실테이블 선반 1500x990x2000,APA11,,E81,
,,,,,,,,○,,1800x990x2000,FN821-실험실테이블 선반 1800x990x2000,APA11,,E81,
,,,,822.0,실험실테이블 상부장,FN822,FN822-실험실테이블 상부장,○,,1200x990x2000,FN822-실험실테이블 상부장 1200x990x2000,APA11,,E81,
,,,,,,,,○,,1500x990x2000,FN822-실험실테이블 상부장 1500x990x2000,APA11,,E81,
,,,,,,,,○,,1800x990x2000,FN822-실험실테이블 상부장 1800x990x2000,APA11,,E81,
,,,,823.0,실험실테이블 오픈,FN823,FN823-실험실테이블 오픈 단면,○,,1200x750x1000,FN823-실험실테이블 오픈 단면 1200x750x1000,APA11,,E81,
,,,,,,,,○,,1500x750x1000,FN823-실험실테이블 오픈 단면 1500x750x1000,APA11,,E81,
,,,,,,,,○,,1800x750x1000,FN823-실험실테이블 오픈 단면 1800x750x1000,APA11,,E81,
,,,,824.0,실험실테이블 양면,FN824,FN824-실험실테이블 오픈 양면,○,,1200x1500x1000,FN824-실험실테이블 오픈 양면 1200x1500x1000,APA11,,E81,
,,,,,,,,○,,1500x1500x1000,FN824-실험실테이블 오픈 양면 1500x1500x1000,APA11,,E81,
,,,,,,,,○,,1800x1500x1000,FN824-실험실테이블 오픈 양면 1800x1500x1000,APA11,,E81,
,,,,825.0,실험실씽크대,FN825,FN825-실험실씽크대 (냉온수전) TYPE-1,○,,750x750x1250,FN825-실험실씽크대 (냉온수전) TYPE-1 750x750x1250,APA11,,E81,
,,,,,,,,,,,,,,E81,
,,830.0,보관용 가구,,,,,,,,,,,E81,
,,,,831.0,상두대,FN831,FN831-상두대 옷장 일반형,○,,250x600x2200,FN831-상두대 옷장 일반형 250x600x2200,APA,,E81,
,,,,,,,FN831-상두대 옷장 분리형,○,,250x600x2200,FN831-상두대 옷장 분리형 250x600x2200,APA,,E81,
,,,,,,,,,,,,APA,,E81,
,,,,,,,FN831-상두대 낮은형,○,,(일반) 500x500x900,FN831-상두대 낮은형 (일반) 500x500x900,APA,,E81,
,,,,,,,,○,,(일반) 550x600x900,FN831-상두대 낮은형 (일반) 550x600x900,APA,,E81,
,,,,,,,,○,,(냉장고) 500x500x900,FN831-상두대 낮은형 (냉장고) 500x500x900,APA,,E81,
,,,,,,,,○,,(냉장고) 550x600x900,FN831-상두대 낮은형 (냉장고) 550x600x900,APA,,E81,
,,,,,,,FN831-상두대 상부장 A,○,,500x500x1300,FN831-상두대 상부장 A 500x500x1300,APA,,E81,
,,,,,,,,○,,550x600x1300,FN831-상두대 상부장 A 550x600x1300,APA,,E81,
,,,,,,,FN831-상두대 상부장 B,○,,500x500x1300,FN831-상두대 상부장 B 500x500x1300,APA,,E81,
,,,,,,,,○,,550x600x1300,FN831-상두대 상부장 B 550x600x1300,APA,,E81,
,,,,,,,FN831-상두대 A,○,,일반형 500x500x1800,FN831-상두대 A 일반형 500x500x1800,APA,,E81,
,,,,,,,,○,,일반형 550x600x2200,FN831-상두대 A 일반형 550x600x2200,APA,,E81,
,,,,,,,,○,,냉장고형 500x500x1800,FN831-상두대 A 냉장고형 500x500x1800,APA,,E81,
,,,,,,,,○,,냉장고형 550x600x2200,FN831-상두대 A 냉장고형 550x600x2200,APA,,E81,
,,,,,,,FN831-상두대 B,○,,일반형 500x500x1800,FN831-상두대 B 일반형 500x500x1800,APA,,E81,
,,,,,,,,○,,일반형 550x600x2200,FN831-상두대 B 일반형 550x600x2200,APA,,E81,
,,,,,,,,○,,냉장고형 500x500x1800,FN831-상두대 B 냉장고형 500x500x1800,APA,,E81,
,,,,,,,,○,,냉장고형 550x600x2200,FN831-상두대 B 냉장고형 550x600x2200,APA,,E81,
,,,,,,,FN831-상두대 고급형,,,,,APA,,E81,
,,,,,,,,○,,A 하부수납 700x500x1800,FN831-상두대 고급형 A 하부수납 700x500x1800,APA,,E81,
,,,,,,,,○,,A 하부수납 800x600x2200,FN831-상두대 고급형 A 하부수납 800x600x2200,APA,,E81,
,,,,,,,,○,,A 하부냉장고 700x500x1800,FN831-상두대 고급형 A 하부냉장고 700x500x1800,APA,,E81,
,,,,,,,,○,,A 하부냉장고 800x600x2200,FN831-상두대 고급형 A 하부냉장고 800x600x2200,APA,,E81,
,,,,,,,,○,,B 하부수납 700x500x1800,FN831-상두대 고급형 B 하부수납 700x500x1800,APA,,E81,
,,,,,,,,○,,B 하부수납 800x600x2200,FN831-상두대 고급형 B 하부수납 800x600x2200,APA,,E81,
,,,,,,,,○,,B 하부냉장고 700x500x1800,FN831-상두대 고급형 B 하부냉장고 700x500x1800,APA,,E81,
,,,,,,,,○,,B 하부냉장고 800x600x2200,FN831-상두대 고급형 B 하부냉장고 800x600x2200,APA,,E81,
,,,,,,,,,,,,,,E81,
,,,장비,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
FN900,기타 ,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,                                          ,858,,,,,,,
,,,,,,,                                                               ,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
