분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,,루,루버포함 2000x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2000x1900mm,,ALA24C032100,E333,
,,,,,,,,,루,루버포함 2000x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2000x2000mm,,ALA24C032200,E333,
,,,,,,,,,루,루버포함 2000x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2000x2100mm,,ALA24C031300,E333,
,,,,,,,,,루,루버포함 2000x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2000x2400mm,,ALA24C031400,E333,
,,,,,,,,,루,루버포함 2400x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2400x1800mm,,ALA24C031500,E333,
,,,,,,,,,루,루버포함 2400x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2400x1900mm,,ALA24C031600,E333,
,,,,,,,,,루,루버포함 2400x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2400x2000mm,,ALA24C031700,E333,
,,,,,,,,,루,루버포함 2400x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2400x2100mm,,ALA24C031800,E333,
,,,,,,,,,루,루버포함 2400x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2400x2400mm,,ALA24C031900,E333,
,,,,233.0,알루미늄,DR233,DR233-쌍미닫이문(알루미늄),○,,1800x1800mm,DR233-쌍미닫이문(알루미늄) 1800x1800mm,,ALA42A030000,E333,
,,,,,,,,○,,1800x1900mm,DR233-쌍미닫이문(알루미늄) 1800x1900mm,,ALA42A030100,E333,
,,,,,,,,○,,1800x2000mm,DR233-쌍미닫이문(알루미늄) 1800x2000mm,,ALA42A030200,E333,
,,,,,,,,○,,1800x2100mm,DR233-쌍미닫이문(알루미늄) 1800x2100mm,,ALA42A030300,E333,
,,,,,,,,○,,1800x2400mm,DR233-쌍미닫이문(알루미늄) 1800x2400mm,,ALA42A030400,E333,
,,,,,,,,○,,1900x1800mm,DR233-쌍미닫이문(알루미늄) 1900x1800mm,,ALA42A030500,E333,
,,,,,,,,○,,1900x1900mm,DR233-쌍미닫이문(알루미늄) 1900x1900mm,,ALA42A030600,E333,
,,,,,,,,○,,1900x2000mm,DR233-쌍미닫이문(알루미늄) 1900x2000mm,,ALA42A030700,E333,
,,,,,,,,○,,1900x2100mm,DR233-쌍미닫이문(알루미늄) 1900x2100mm,,ALA42A030800,E333,
,,,,,,,,○,,1900x2400mm,DR233-쌍미닫이문(알루미늄) 1900x2400mm,,ALA42A030900,E333,
,,,,,,,,○,,2000x1800mm,DR233-쌍미닫이문(알루미늄) 2000x1800mm,,ALA42A032000,E333,
,,,,,,,,○,,2000x1900mm,DR233-쌍미닫이문(알루미늄) 2000x1900mm,,ALA42A034200,E333,
,,,,,,,,○,,2000x2000mm,DR233-쌍미닫이문(알루미늄) 2000x2000mm,,ALA42A034300,E333,
,,,,,,,,○,,2000x2100mm,DR233-쌍미닫이문(알루미늄) 2000x2100mm,,ALA42A031300,E333,
,,,,,,,,○,,2000x2400mm,DR233-쌍미닫이문(알루미늄) 2000x2400mm,,ALA42A031400,E333,
,,,,,,,,○,,2400x1800mm,DR233-쌍미닫이문(알루미늄) 2400x1800mm,,ALA42A031500,E333,
,,,,,,,,○,,2400x1900mm,DR233-쌍미닫이문(알루미늄) 2400x1900mm,,ALA42A031600,E333,
,,,,,,,,○,,2400x2000mm,DR233-쌍미닫이문(알루미늄) 2400x2000mm,,ALA42A031700,E333,
,,,,,,,,○,,2400x2100mm,DR233-쌍미닫이문(알루미늄) 2400x2100mm,,ALA42A031800,E333,
,,,,,,,,○,,2400x2400mm,DR233-쌍미닫이문(알루미늄) 2400x2400mm,,ALA42A031900,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,DR233-쌍미닫이문(알루미늄) 유리포함 1800x1800mm,,ALA42B030000,E333,
,,,,,,,,○,유,유리포함 1800x1900mm,DR233-쌍미닫이문(알루미늄) 유리포함 1800x1900mm,,ALA42B030100,E333,
,,,,,,,,○,유,유리포함 1800x2000mm,DR233-쌍미닫이문(알루미늄) 유리포함 1800x2000mm,,ALA42B030200,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,DR233-쌍미닫이문(알루미늄) 유리포함 1800x2100mm,,ALA42B030300,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,DR233-쌍미닫이문(알루미늄) 유리포함 1800x2400mm,,ALA42B030400,E333,
,,,,,,,,○,유,유리포함 1900x1800mm,DR233-쌍미닫이문(알루미늄) 유리포함 1900x1800mm,,ALA42B030500,E333,
,,,,,,,,○,유,유리포함 1900x1900mm,DR233-쌍미닫이문(알루미늄) 유리포함 1900x1900mm,,ALA42B030600,E333,
,,,,,,,,○,유,유리포함 1900x2000mm,DR233-쌍미닫이문(알루미늄) 유리포함 1900x2000mm,,ALA42B030700,E333,
,,,,,,,,○,유,유리포함 1900x2100mm,DR233-쌍미닫이문(알루미늄) 유리포함 1900x2100mm,,ALA42B030800,E333,
,,,,,,,,○,유,유리포함 1900x2400mm,DR233-쌍미닫이문(알루미늄) 유리포함 1900x2400mm,,ALA42B030900,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,DR233-쌍미닫이문(알루미늄) 유리포함 2000x1800mm,,ALA42B032000,E333,
,,,,,,,,○,유,유리포함 2000x1900mm,DR233-쌍미닫이문(알루미늄) 유리포함 2000x1900mm,,ALA42B034200,E333,
,,,,,,,,○,유,유리포함 2000x2000mm,DR233-쌍미닫이문(알루미늄) 유리포함 2000x2000mm,,ALA42B034300,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,DR233-쌍미닫이문(알루미늄) 유리포함 2000x2100mm,,ALA42B031300,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,DR233-쌍미닫이문(알루미늄) 유리포함 2000x2400mm,,ALA42B031400,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,DR233-쌍미닫이문(알루미늄) 유리포함 2400x1800mm,,ALA42B031500,E333,
,,,,,,,,○,유,유리포함 2400x1900mm,DR233-쌍미닫이문(알루미늄) 유리포함 2400x1900mm,,ALA42B031600,E333,
,,,,,,,,○,유,유리포함 2400x2000mm,DR233-쌍미닫이문(알루미늄) 유리포함 2400x2000mm,,ALA42B031700,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,DR233-쌍미닫이문(알루미늄) 유리포함 2400x2100mm,,ALA42B031800,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,DR233-쌍미닫이문(알루미늄) 유리포함 2400x2400mm,,ALA42B031900,E333,
,,,,,,,,,루,루버포함 1800x1800mm,DR233-쌍미닫이문(알루미늄) 루버포함 1800x1800mm,,ALA42C030000,E333,
,,,,,,,,,루,루버포함 1800x1900mm,DR233-쌍미닫이문(알루미늄) 루버포함 1800x1900mm,,ALA42C030100,E333,
,,,,,,,,,루,루버포함 1800x2000mm,DR233-쌍미닫이문(알루미늄) 루버포함 1800x2000mm,,ALA42C030200,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR233-쌍미닫이문(알루미늄) 루버포함 1800x2100mm,,ALA42C030300,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR233-쌍미닫이문(알루미늄) 루버포함 1800x2400mm,,ALA42C030400,E333,
,,,,,,,,,루,루버포함 1900x1800mm,DR233-쌍미닫이문(알루미늄) 루버포함 1900x1800mm,,ALA42C030500,E333,
,,,,,,,,,루,루버포함 1900x1900mm,DR233-쌍미닫이문(알루미늄) 루버포함 1900x1900mm,,ALA42C030600,E333,
,,,,,,,,,루,루버포함 1900x2000mm,DR233-쌍미닫이문(알루미늄) 루버포함 1900x2000mm,,ALA42C030700,E333,
,,,,,,,,,루,루버포함 1900x2100mm,DR233-쌍미닫이문(알루미늄) 루버포함 1900x2100mm,,ALA42C030800,E333,
,,,,,,,,,루,루버포함 1900x2400mm,DR233-쌍미닫이문(알루미늄) 루버포함 1900x2400mm,,ALA42C030900,E333,
,,,,,,,,,루,루버포함 2000x1800mm,DR233-쌍미닫이문(알루미늄) 루버포함 2000x1800mm,,ALA42C032000,E333,
,,,,,,,,,루,루버포함 2000x1900mm,DR233-쌍미닫이문(알루미늄) 루버포함 2000x1900mm,,ALA42C034200,E333,
,,,,,,,,,루,루버포함 2000x2000mm,DR233-쌍미닫이문(알루미늄) 루버포함 2000x2000mm,,ALA42C034300,E333,
,,,,,,,,,루,루버포함 2000x2100mm,DR233-쌍미닫이문(알루미늄) 루버포함 2000x2100mm,,ALA42C031300,E333,
,,,,,,,,,루,루버포함 2000x2400mm,DR233-쌍미닫이문(알루미늄) 루버포함 2000x2400mm,,ALA42C031400,E333,
,,,,,,,,,루,루버포함 2400x1800mm,DR233-쌍미닫이문(알루미늄) 루버포함 2400x1800mm,,ALA42C031500,E333,
,,,,,,,,,루,루버포함 2400x1900mm,DR233-쌍미닫이문(알루미늄) 루버포함 2400x1900mm,,ALA42C031600,E333,
,,,,,,,,,루,루버포함 2400x2000mm,DR233-쌍미닫이문(알루미늄) 루버포함 2400x2000mm,,ALA42C031700,E333,
,,,,,,,,,루,루버포함 2400x2100mm,DR233-쌍미닫이문(알루미늄) 루버포함 2400x2100mm,,ALA42C031800,E333,
,,,,,,,,,루,루버포함 2400x2400mm,DR233-쌍미닫이문(알루미늄) 루버포함 2400x2400mm,,ALA42C031900,E333,
,,,,234.0,목재,DR234,DR234-쌍미닫이문(목재),○,,1800x2000mm,DR234-쌍미닫이문(목재) 1800x2000mm,,ALA32A030000,E333,
,,,,,,,,○,,1800x1800mm,DR234-쌍미닫이문(목재) 1800x1800mm,,ALA32A030100,E333,
,,,,,,,,○,,1800x1900mm,DR234-쌍미닫이문(목재) 1800x1900mm,,ALA32A030200,E333,
,,,,,,,,○,,1800x2100mm,DR234-쌍미닫이문(목재) 1800x2100mm,,ALA32A030300,E333,
,,,,,,,,○,,1800x2400mm,DR234-쌍미닫이문(목재) 1800x2400mm,,ALA32A030400,E333,
,,,,,,,,○,,1900x1800mm,DR234-쌍미닫이문(목재) 1900x1800mm,,ALA32A030500,E333,
,,,,,,,,○,,1900x1900mm,DR234-쌍미닫이문(목재) 1900x1900mm,,ALA32A030600,E333,
,,,,,,,,○,,1900x2000mm,DR234-쌍미닫이문(목재) 1900x2000mm,,ALA32A030700,E333,
,,,,,,,,○,,1900x2100mm,DR234-쌍미닫이문(목재) 1900x2100mm,,ALA32A030800,E333,
,,,,,,,,○,,1900x2400mm,DR234-쌍미닫이문(목재) 1900x2400mm,,ALA32A030900,E333,
,,,,,,,,○,,2000x1800mm,DR234-쌍미닫이문(목재) 2000x1800mm,,ALA32A032000,E333,
,,,,,,,,○,,2000x1900mm,DR234-쌍미닫이문(목재) 2000x1900mm,,ALA32A033200,E333,
,,,,,,,,○,,2000x2000mm,DR234-쌍미닫이문(목재) 2000x2000mm,,ALA32A033300,E333,
,,,,,,,,○,,2000x2100mm,DR234-쌍미닫이문(목재) 2000x2100mm,,ALA32A031300,E333,
,,,,,,,,○,,2000x2400mm,DR234-쌍미닫이문(목재) 2000x2400mm,,ALA32A031400,E333,
,,,,,,,,○,,2400x1800mm,DR234-쌍미닫이문(목재) 2400x1800mm,,ALA32A031500,E333,
,,,,,,,,○,,2400x1900mm,DR234-쌍미닫이문(목재) 2400x1900mm,,ALA32A031600,E333,
,,,,,,,,○,,2400x2000mm,DR234-쌍미닫이문(목재) 2400x2000mm,,ALA32A031700,E333,
,,,,,,,,○,,2400x2100mm,DR234-쌍미닫이문(목재) 2400x2100mm,,ALA32A031800,E333,
,,,,,,,,○,,2400x2400mm,DR234-쌍미닫이문(목재) 2400x2400mm,,ALA32A031900,E333,
,,,,,,,,○,유,유리포함 1800x2000mm,DR234-쌍미닫이문(목재) 유리포함 1800x2000mm,,ALA32B030000,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,DR234-쌍미닫이문(목재) 유리포함 1800x1800mm,,ALA32B030100,E333,
,,,,,,,,○,유,유리포함 1800x1900mm,DR234-쌍미닫이문(목재) 유리포함 1800x1900mm,,ALA32B030200,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,DR234-쌍미닫이문(목재) 유리포함 1800x2100mm,,ALA32B030300,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,DR234-쌍미닫이문(목재) 유리포함 1800x2400mm,,ALA32B030400,E333,
,,,,,,,,○,유,유리포함 1900x1800mm,DR234-쌍미닫이문(목재) 유리포함 1900x1800mm,,ALA32B030500,E333,
,,,,,,,,○,유,유리포함 1900x1900mm,DR234-쌍미닫이문(목재) 유리포함 1900x1900mm,,ALA32B030600,E333,
,,,,,,,,○,유,유리포함 1900x2000mm,DR234-쌍미닫이문(목재) 유리포함 1900x2000mm,,ALA32B030700,E333,
,,,,,,,,○,유,유리포함 1900x2100mm,DR234-쌍미닫이문(목재) 유리포함 1900x2100mm,,ALA32B030800,E333,
,,,,,,,,○,유,유리포함 1900x2400mm,DR234-쌍미닫이문(목재) 유리포함 1900x2400mm,,ALA32B030900,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,DR234-쌍미닫이문(목재) 유리포함 2000x1800mm,,ALA32B032000,E333,
,,,,,,,,○,유,유리포함 2000x1900mm,DR234-쌍미닫이문(목재) 유리포함 2000x1900mm,,ALA32B033200,E333,
,,,,,,,,○,유,유리포함 2000x2000mm,DR234-쌍미닫이문(목재) 유리포함 2000x2000mm,,ALA32B033300,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,DR234-쌍미닫이문(목재) 유리포함 2000x2100mm,,ALA32B031300,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,DR234-쌍미닫이문(목재) 유리포함 2000x2400mm,,ALA32B031400,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,DR234-쌍미닫이문(목재) 유리포함 2400x1800mm,,ALA32B031500,E333,
,,,,,,,,○,유,유리포함 2400x1900mm,DR234-쌍미닫이문(목재) 유리포함 2400x1900mm,,ALA32B031600,E333,
,,,,,,,,○,유,유리포함 2400x2000mm,DR234-쌍미닫이문(목재) 유리포함 2400x2000mm,,ALA32B031700,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,DR234-쌍미닫이문(목재) 유리포함 2400x2100mm,,ALA32B031800,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,DR234-쌍미닫이문(목재) 유리포함 2400x2400mm,,ALA32B031900,E333,
,,,,,,,,,루,루버포함 1800x2000mm,DR234-쌍미닫이문(목재) 루버포함 1800x2000mm,,ALA32C030000,E333,
,,,,,,,,,루,루버포함 1800x1800mm,DR234-쌍미닫이문(목재) 루버포함 1800x1800mm,,ALA32C030100,E333,
,,,,,,,,,루,루버포함 1800x1900mm,DR234-쌍미닫이문(목재) 루버포함 1800x1900mm,,ALA32C030200,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR234-쌍미닫이문(목재) 루버포함 1800x2100mm,,ALA32C030300,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR234-쌍미닫이문(목재) 루버포함 1800x2400mm,,ALA32C030400,E333,
,,,,,,,,,루,루버포함 1900x1800mm,DR234-쌍미닫이문(목재) 루버포함 1900x1800mm,,ALA32C030500,E333,
,,,,,,,,,루,루버포함 1900x1900mm,DR234-쌍미닫이문(목재) 루버포함 1900x1900mm,,ALA32C030600,E333,
,,,,,,,,,루,루버포함 1900x2000mm,DR234-쌍미닫이문(목재) 루버포함 1900x2000mm,,ALA32C030700,E333,
,,,,,,,,,루,루버포함 1900x2100mm,DR234-쌍미닫이문(목재) 루버포함 1900x2100mm,,ALA32C030800,E333,
,,,,,,,,,루,루버포함 1900x2400mm,DR234-쌍미닫이문(목재) 루버포함 1900x2400mm,,ALA32C030900,E333,
,,,,,,,,,루,루버포함 2000x1800mm,DR234-쌍미닫이문(목재) 루버포함 2000x1800mm,,ALA32C032000,E333,
,,,,,,,,,루,루버포함 2000x1900mm,DR234-쌍미닫이문(목재) 루버포함 2000x1900mm,,ALA32C033200,E333,
,,,,,,,,,루,루버포함 2000x2000mm,DR234-쌍미닫이문(목재) 루버포함 2000x2000mm,,ALA32C033300,E333,
,,,,,,,,,루,루버포함 2000x2100mm,DR234-쌍미닫이문(목재) 루버포함 2000x2100mm,,ALA32C031300,E333,
,,,,,,,,,루,루버포함 2000x2400mm,DR234-쌍미닫이문(목재) 루버포함 2000x2400mm,,ALA32C031400,E333,
,,,,,,,,,루,루버포함 2400x1800mm,DR234-쌍미닫이문(목재) 루버포함 2400x1800mm,,ALA32C031500,E333,
,,,,,,,,,루,루버포함 2400x1900mm,DR234-쌍미닫이문(목재) 루버포함 2400x1900mm,,ALA32C031600,E333,
,,,,,,,,,루,루버포함 2400x2000mm,DR234-쌍미닫이문(목재) 루버포함 2400x2000mm,,ALA32C031700,E333,
,,,,,,,,,루,루버포함 2400x2100mm,DR234-쌍미닫이문(목재) 루버포함 2400x2100mm,,ALA32C031800,E333,
,,,,,,,,,루,루버포함 2400x2400mm,DR234-쌍미닫이문(목재) 루버포함 2400x2400mm,,ALA32C031900,E333,
,,,,235.0,플라스틱,DR235,DR235-쌍미닫이문(플라스틱),○,,단색 1800x1800mm,DR235-쌍미닫이문(플라스틱) 단색 1800x1800mm,,ALA63A020000,E333,
,,,,,,,,○,,단색 1800x2100mm,DR235-쌍미닫이문(플라스틱) 단색 1800x2100mm,,ALA63A020100,E333,
,,,,,,,,○,,단색 1800x2400mm,DR235-쌍미닫이문(플라스틱) 단색 1800x2400mm,,ALA63A020200,E333,
,,,,,,,,○,,단색 2000x1800mm,DR235-쌍미닫이문(플라스틱) 단색 2000x1800mm,,ALA63A020300,E333,
,,,,,,,,○,,단색 2000x2100mm,DR235-쌍미닫이문(플라스틱) 단색 2000x2100mm,,ALA63A020400,E333,
,,,,,,,,○,,단색 2000x2400mm,DR235-쌍미닫이문(플라스틱) 단색 2000x2400mm,,ALA63A020500,E333,
,,,,,,,,○,,단색 2400x1800mm,DR235-쌍미닫이문(플라스틱) 단색 2400x1800mm,,ALA63A020600,E333,
,,,,,,,,○,,단색 2400x2100mm,DR235-쌍미닫이문(플라스틱) 단색 2400x2100mm,,ALA63A020700,E333,
,,,,,,,,○,,단색 2400x2400mm,DR235-쌍미닫이문(플라스틱) 단색 2400x2400mm,,ALA63A020800,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,DR235-쌍미닫이문(플라스틱) 유리포함 1800x1800mm,,ALA63B020000,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,DR235-쌍미닫이문(플라스틱) 유리포함 1800x2100mm,,ALA63B020100,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,DR235-쌍미닫이문(플라스틱) 유리포함 1800x2400mm,,ALA63B020200,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,DR235-쌍미닫이문(플라스틱) 유리포함 2000x1800mm,,ALA63B020300,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,DR235-쌍미닫이문(플라스틱) 유리포함 2000x2100mm,,ALA63B020400,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,DR235-쌍미닫이문(플라스틱) 유리포함 2000x2400mm,,ALA63B020500,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,DR235-쌍미닫이문(플라스틱) 유리포함 2400x1800mm,,ALA63B020600,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,DR235-쌍미닫이문(플라스틱) 유리포함 2400x2100mm,,ALA63B020700,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,DR235-쌍미닫이문(플라스틱) 유리포함 2400x2400mm,,ALA63B020800,E333,
,,,,,,,,,루,루버포함 1800x1800mm,DR235-쌍미닫이문(플라스틱) 루버포함 1800x1800mm,,ALA63C020000,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR235-쌍미닫이문(플라스틱) 루버포함 1800x2100mm,,ALA63C020100,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR235-쌍미닫이문(플라스틱) 루버포함 1800x2400mm,,ALA63C020200,E333,
,,,,,,,,,루,루버포함 2000x1800mm,DR235-쌍미닫이문(플라스틱) 루버포함 2000x1800mm,,ALA63C020300,E333,
,,,,,,,,,루,루버포함 2000x2100mm,DR235-쌍미닫이문(플라스틱) 루버포함 2000x2100mm,,ALA63C020400,E333,
,,,,,,,,,루,루버포함 2000x2400mm,DR235-쌍미닫이문(플라스틱) 루버포함 2000x2400mm,,ALA63C020500,E333,
,,,,,,,,,루,루버포함 2400x1800mm,DR235-쌍미닫이문(플라스틱) 루버포함 2400x1800mm,,ALA63C020600,E333,
,,,,,,,,,루,루버포함 2400x2100mm,DR235-쌍미닫이문(플라스틱) 루버포함 2400x2100mm,,ALA63C020700,E333,
,,,,,,,,,루,루버포함 2400x2400mm,DR235-쌍미닫이문(플라스틱) 루버포함 2400x2400mm,,ALA63C020800,E333,
,,240.0,쌍미닫이 자동문,,,DR240,DR240-쌍미닫이 자동문,○,,,DR240-쌍미닫이 자동문 ,ALA51,,E333,
,,,,241.0,수동식,DR241,DR241-쌍미닫이 자동문(수동식),○,,1800x1800mm,DR241-쌍미닫이 자동문(수동식) 1800x1800mm,ALA511200000,,E333,
,,,,,,,,○,,1800x2100mm,DR241-쌍미닫이 자동문(수동식) 1800x2100mm,ALA511201000,,E333,
,,,,,,,,○,,1800x2400mm,DR241-쌍미닫이 자동문(수동식) 1800x2400mm,ALA511202000,,E333,
,,,,,,,,○,,2000x1800mm,DR241-쌍미닫이 자동문(수동식) 2000x1800mm,ALA511203000,,E333,
,,,,,,,,○,,2000x2100mm,DR241-쌍미닫이 자동문(수동식) 2000x2100mm,ALA511204000,,E333,
,,,,,,,,○,,2000x2400mm,DR241-쌍미닫이 자동문(수동식) 2000x2400mm,ALA511205000,,E333,
,,,,,,,,○,,2400x1800mm,DR241-쌍미닫이 자동문(수동식) 2400x1800mm,ALA511206000,,E333,
,,,,,,,,○,,2400x2100mm,DR241-쌍미닫이 자동문(수동식) 2400x2100mm,ALA511207000,,E333,
,,,,,,,,○,,2400x2400mm,DR241-쌍미닫이 자동문(수동식) 2400x2400mm,ALA511208000,,E333,
,,,,242.0,전동식,DR242,DR242-쌍미닫이 자동문(전동식),○,,1800x1800mm,DR242-쌍미닫이 자동문(전동식) 1800x1800mm,ALA512200000,,E333,
,,,,,,,,○,,1800x2100mm,DR242-쌍미닫이 자동문(전동식) 1800x2100mm,ALA512201000,,E333,
,,,,,,,,○,,1800x2400mm,DR242-쌍미닫이 자동문(전동식) 1800x2400mm,ALA512202000,,E333,
,,,,,,,,○,,2000x1800mm,DR242-쌍미닫이 자동문(전동식) 2000x1800mm,ALA512203000,,E333,
,,,,,,,,○,,2000x2100mm,DR242-쌍미닫이 자동문(전동식) 2000x2100mm,ALA512204000,,E333,
,,,,,,,,○,,2000x2400mm,DR242-쌍미닫이 자동문(전동식) 2000x2400mm,ALA512205000,,E333,
,,,,,,,,○,,2400x1800mm,DR242-쌍미닫이 자동문(전동식) 2400x1800mm,ALA512206000,,E333,
,,,,,,,,○,,2400x2100mm,DR242-쌍미닫이 자동문(전동식) 2400x2100mm,ALA512207000,,E333,
,,,,,,,,○,,2400x2400mm,DR242-쌍미닫이 자동문(전동식) 2400x2400mm,ALA512208000,,E333,
,,,,243.0,강화유리,DR243,DR243-쌍미닫이 자동문(강화유리),○,,1800x2100mm,DR243-쌍미닫이 자동문(강화유리) 1800x2100mm,,ALA51120100A,E333,
,,,,,,,,○,,2000x2100mm,DR243-쌍미닫이 자동문(강화유리) 2000x2100mm,,ALA51120400A,E333,
DR300,미서기문,,,,,DR300,DR300-미서기문,○,,,DR300-미서기문 ,ALA,,E333,
,,310.0,두짝 미서기문,,,DR310,DR310-두짝 미서기문,○,,,DR310-두짝 미서기문 ,ALA,,E333,
,,,,311.0,"강재(철재,스틸)",DR311,DR311-두짝 미서기문(철재),○,,900x1800mm,DR311-두짝 미서기문(철재) 900x1800mm,,ALA13B010000,E333,
,,,,,,,,○,,900x1900mm,DR311-두짝 미서기문(철재) 900x1900mm,,ALA13B010100,E333,
,,,,,,,,○,,900x2000mm,DR311-두짝 미서기문(철재) 900x2000mm,,ALA13B010200,E333,
,,,,,,,,○,,900x2100mm,DR311-두짝 미서기문(철재) 900x2100mm,,ALA13B010300,E333,
,,,,,,,,○,,900x2400mm,DR311-두짝 미서기문(철재) 900x2400mm,,ALA13B010400,E333,
,,,,,,,,○,,1000x1800mm,DR311-두짝 미서기문(철재) 1000x1800mm,,ALA13B010500,E333,
,,,,,,,,○,,1000x1900mm,DR311-두짝 미서기문(철재) 1000x1900mm,,ALA13B010600,E333,
,,,,,,,,○,,1000x2000mm,DR311-두짝 미서기문(철재) 1000x2000mm,,ALA13B010700,E333,
,,,,,,,,○,,1000x2100mm,DR311-두짝 미서기문(철재) 1000x2100mm,,ALA13B010800,E333,
,,,,,,,,○,,1000x2400mm,DR311-두짝 미서기문(철재) 1000x2400mm,,ALA13B010900,E333,
,,,,,,,,○,,1100x1800mm,DR311-두짝 미서기문(철재) 1100x1800mm,,ALA13B012000,E333,
,,,,,,,,○,,1100x1900mm,DR311-두짝 미서기문(철재) 1100x1900mm,,ALA13B011200,E333,
,,,,,,,,○,,1100x2000mm,DR311-두짝 미서기문(철재) 1100x2000mm,,ALA13B011500,E333,
,,,,,,,,○,,1100x2100mm,DR311-두짝 미서기문(철재) 1100x2100mm,,ALA13B011300,E333,
,,,,,,,,○,,1100x2400mm,DR311-두짝 미서기문(철재) 1100x2400mm,,ALA13B011400,E333,
,,,,,,,,○,유,유리포함 900x1800mm,DR311-두짝 미서기문(철재) 유리포함 900x1800mm,,ALA13C010000,E333,
,,,,,,,,○,유,유리포함 900x1900mm,DR311-두짝 미서기문(철재) 유리포함 900x1900mm,,ALA13C010100,E333,
,,,,,,,,○,유,유리포함 900x2000mm,DR311-두짝 미서기문(철재) 유리포함 900x2000mm,,ALA13C010200,E333,
