PredefinedType,Category,Family,StructuralUsage,StructuralMaterial,Width,Height,Length,Volume,CrossSectionArea,IsExternal,LoadBearing,PartCode
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,37550.62417409,7.88563107656141,0.0,False,False,E24
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,28225.0000879475,5.91150001847712,0.0,False,False,E24
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,34725.0000000004,7.30800000000243,0.0,False,False,E24
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,16500.6241066963,8.97792127202066,0.0,False,False,E24
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,7599.99998715142,4.76999999132757,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,10475.0174167489,5.3950090567101,0.0,False,False,E24
,Walls,Basic Wall: WA310-화강석 벽,Non-bearing,KBIMS-화강석,0,0,28850.0,8.01263647505342,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,13338.1406597065,4.91198704409231,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,13338.1406597065,4.9119870440923,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,13275.6406597065,4.91198704409221,0.0,False,False,E24
,Walls,Basic Wall: WA310-화강석 벽,Non-bearing,KBIMS-화강석,0,0,35350.0000000005,9.42961835679019,0.0,False,False,E24
,Walls,Basic Wall: WA310-화강석 벽,Non-bearing,KBIMS-화강석,0,0,1100.00001284832,0.82575002098797,0.0,False,False,E24
,Walls,Basic Wall: WA310-화강석 벽,Non-bearing,KBIMS-화강석,0,0,1450.00869297676,0.861756125557439,0.0,False,False,E24
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,16350.6241066963,10.4908493568229,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,13388.1328362927,4.91383414942915,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,10187.4913377971,3.72774679498562,0.0,False,False,E24
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,6300.00003661234,4.73175002938198,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,10187.4913377971,3.72774679498562,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,12387.5002909105,4.54360010763768,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,13338.1406597065,4.91198704409225,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,10537.517416748,5.39500905670963,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,11700.0000550543,4.23540001993041,0.0,False,False,E24
,Walls,"Basic Wall: A2-26-01A-압출스치로품, 금속 긴결철물, 금속외장패널 (150mm)",Non-bearing,,0,0,625.000000000005,0.43050000000001,0.0,False,False,E24
,Walls,"Basic Wall: A2-26-01A-압출스치로품, 금속 긴결철물, 금속외장패널 (150mm)",Non-bearing,,0,0,625.000000000005,0.43050000000001,0.0,False,False,E24
,Walls,"Basic Wall: A2-26-01A-압출스치로품, 금속 긴결철물, 금속외장패널 (150mm)",Non-bearing,,0,0,625.000000000005,0.430500000000011,0.0,False,False,E24
,Walls,"Basic Wall: A2-26-01A-압출스치로품, 금속 긴결철물, 금속외장패널 (150mm)",Non-bearing,,0,0,625.000000000005,0.472500000000038,0.0,False,False,E24
,Walls,"Basic Wall: A2-26-01A-압출스치로품, 금속 긴결철물, 금속외장패널 (150mm)",Non-bearing,,0,0,625.000000000005,0.41250000000004,0.0,False,False,E24
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,16500.6241066963,8.13188382561814,0.0,False,False,E24
,Walls,"Basic Wall: A2-26-01A-압출스치로품, 금속 긴결철물, 금속외장패널 (150mm)",Non-bearing,,0,0,626.000000000005,0.388289700000106,0.0,False,False,E24
,Walls,"Basic Wall: A2-26-01A-압출스치로품, 금속 긴결철물, 금속외장패널 (150mm)",Non-bearing,,0,0,626.000000000005,0.388289700000106,0.0,False,False,E24
,Walls,"Basic Wall: WA730-DRY WALL(C50, GS12.5mm) (2겹양면, GW50mm) 100mm",Non-bearing,KBIMS-경량철골벽틀,0,0,7775.0,2.387,0.0,False,False,E24
,Walls,Basic Wall: WA310-화강석 벽,Non-bearing,KBIMS-화강석,0,0,21549.9913377973,5.73441877711787,0.0,False,False,E24
,Walls,Basic Wall: WA310-화강석 벽,Non-bearing,KBIMS-화강석,0,0,2350.0,0.484574999999446,0.0,False,False,E24
,Walls,Basic Wall: WA110-철근콘크리트구조 벽_W1_T200,Bearing,KBIMS-콘크리트,0,0,7500.0,4.7000000095083,0.0,False,False,E24
,Walls,Basic Wall: WA110-철근콘크리트구조 벽_W1_T200,Bearing,KBIMS-콘크리트,0,0,7500.0,4.70000000950788,0.0,False,False,E24
,Walls,Basic Wall: WA110-철근콘크리트구조 벽_W1_T200,Bearing,KBIMS-콘크리트,0,0,7500.0,4.70000000950776,0.0,False,False,E24
,Walls,Basic Wall: WA110-철근콘크리트구조 벽_W1_T200,Bearing,KBIMS-콘크리트,0,0,7500.0,4.70000000950785,0.0,False,False,E24
,Walls,Basic Wall: WA110-철근콘크리트구조 벽_W1_T200,Bearing,KBIMS-콘크리트,0,0,7500.0,5.26000001053595,0.0,False,False,E24
,Walls,Basic Wall: WA110-철근콘크리트구조 벽_CW3_T200,Bearing,KBIMS-콘크리트,0,0,5801.85450009224,2.47016833505812,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,9900.00000000027,0.784079999999286,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2149.99999999991,0.213353999999596,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2601.83794708192,0.294970003089459,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,6800.03468359911,0.737295741294415,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2500.0,0.242999999999634,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2249.99999999992,0.223073999999656,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,10000.0000274336,0.972000002665079,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2750.00869298417,0.319289344958035,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2599.96509195269,0.332437821506723,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2750.00869298417,0.319289344958029,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2599.96509195269,0.332437821506726,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,6600.0,0.715606922458717,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2601.83794708192,0.294970003089456,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2500.0,0.242999999999569,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2149.99999999991,0.213353999999612,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,9899.99999999999,0.962279999998292,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2149.99999999991,0.213353999999598,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,9899.99999999999,0.962279999998226,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2750.00869298417,0.319289344958028,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2599.96509195269,0.332437821506723,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,6600.0,0.715606922458674,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2601.83794708192,0.294970003089454,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2500.0,0.242999999999552,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2149.99999999991,0.213353999999598,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,9899.99999999999,0.962279999998226,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2750.00869298417,0.319289344958028,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2599.96509195269,0.332437821506725,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,6600.0,0.715606922458674,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2601.83794708192,0.294970003089453,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2500.0,0.242999999999552,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2492.84664924477,0.242304694306142,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,9899.99999999999,0.962279999998216,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2149.99999999991,0.213353999999988,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,6600.0,0.715769999999413,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2601.83794708192,0.294970003089452,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2500.0,0.242999999999549,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2599.96509195269,0.332437821507189,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2149.99999999991,0.213353999999596,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,9899.99999999999,0.962279999998215,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2750.00869298417,0.319289344958028,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2599.96509195269,0.332325329237672,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2849.99996725275,0.267299996815986,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,6600.0,0.715769999999413,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2500.0,0.220499999999636,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2249.99999999992,0.202418999999992,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,10000.0000274336,0.882000002418182,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2750.00869298417,0.323789540550203,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2599.96509195269,0.339727821506713,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,6800.03468359911,0.631454036275092,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,6800.03468359911,0.737295741293445,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2500.0,0.24299999999927,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2249.99999999992,0.223073999999655,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,10000.0000274336,0.97200000266362,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2750.00869298417,0.319289344958034,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2599.96509195269,0.335677821506725,0.0,False,False,E24
,Walls,Basic Wall: WA211-시멘트벽돌(일반) 벽 (0.5B) 90mm,Non-bearing,KBIMS-시멘트벽돌,0,0,2750.00869298417,0.319289344958512,0.0,False,False,E24
,Walls,"Basic Wall: A2-26-01A-압출스치로품, 금속 긴결철물, 금속외장패널 (150mm)",Non-bearing,,0,0,625.000012849006,0.45375001060059,0.0,False,False,E24
,Walls,"Basic Wall: A2-22-02A-압출스치로품, BRACKET(STEEL), ALC블록 (150mm)",Non-bearing,,0,0,350.000087947483,0.105000026384245,0.0,False,False,E24
,Walls,Basic Wall: WA110-철근콘크리트구조 벽_CW1_T200,Bearing,KBIMS-콘크리트,0,0,22751.8466766783,7.46146480360418,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389306,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,119.999999999999,0.00707400000302344,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,120.0,0.00943200000403181,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0683820000292288,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0707400000302372,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,120.0,0.00943200000403182,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0707310000000645,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,119.999999999999,0.00707400000302344,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0707400000302372,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,119.999999999999,0.00707400000302344,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,120.0,0.00943200000403182,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0683820000292288,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0707400000302372,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,120.0,0.00943200000403182,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0683820000292288,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,119.999999999999,0.00707400000302344,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0707400000302372,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389306,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,119.999999999999,0.00707400000302491,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,120.0,0.00943200000403181,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389306,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0683820000292288,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0707400000302372,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,120.0,0.00943200000403378,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.068382000029243,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,119.999999999999,0.00707400000302344,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,900.000000000008,0.0707400000302519,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389283,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,1429.99126388347,0.112397313389306,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,119.999999999999,0.00707400000302491,0.0,False,False,E24
,Walls,"Basic Wall: A1-33-01B-시멘트 모르타르, 도기질타일 (30mm)",Non-bearing,,0,0,120.0,0.00943200000403376,0.0,False,False,E24
